Name: MX-QAR-VMDmLNmBOOSTVMAT, Length unit: mm,  Dose unit: mGy
26.7,1203.3928305,1354.489689,1562.2978455,1766.435965,1947.3236825,2040.8583685,2053.2626835,2073.20185099999,2093.622839,2115.8173365,2229.81401649999,2293.5373405,2256.088611,2191.7399455,2064.119022,1937.6667695,1729.653583,1481.8850795,1322.6382785,1217.4578885,1103.696993,900.3174845,658.259066499998,487.007759,422.167021500002,441.870404499999,488.8837835,468.155250499997,386.502053000001,347.976916000003,355.163217499997,354.712151500001
34.3,1272.5494495,1346.3397465,1474.145197,1698.20198099999,1906.081898,2010.0628625,2037.506128,2064.590591,2104.5816925,2095.8884205,2152.2101615,2240.64985200001,2220.8952115,2187.4753215,2112.075539,2017.90526,1908.398737,1745.133348,1545.372619,1371.773718,1247.8433345,1059.615543,808.361529500003,589.358734999999,504.035500500001,515.004605499999,537.024827500002,515.004605499998,421.603188999999,374.200253,358.330930999998,346.613466500002
41.9,1340.58865499999,1360.26128349999,1452.863083,1638.9790655,1863.59968199999,1997.55603249999,2030.6888805,2037.9879485,2029.4792035,2074.4012765,2123.516213,2153.4403415,2199.254295,2200.2691935,2143.096578,2018.0795355,1868.9407135,1711.9082365,1587.567793,1489.358423,1372.8296225,1215.7971455,982.390993500002,838.572700000002,737.6261795,645.413937000002,611.850526000002,554.524138,454.930815499999,420.003955000001,399.142152499998,369.976635000002
49.5,1392.5945145,1355.965905,1374.9414315,1452.9553465,1656.273346,1926.72841899999,2020.3758715,2043.8928125,2051.960743,2038.7875655,2055.8665645,2118.36996,2144.0909735,2179.7866965,2199.0800195,2209.792837,2064.918639,1888.080264,1687.4276545,1560.421821,1458.3271325,1374.664641,1207.8829875,1089.7857075,1052.6752775,911.932434,778.570670500001,635.387969999999,509.950615999999,460.886936999998,417.215547000002,366.901185
57.1,1426.6089915,1355.00226399999,1301.878991,1287.4346275,1398.407115,1698.0277055,1935.2269125,1991.743432,2017.208158,2033.9898635,1999.165518,2045.71757949999,2078.02005599999,2137.61202549999,2168.1614955,2154.2194555,2026.59853199999,1985.818065,1920.741543,1842.891652,1778.409717,1716.3983935,1552.3333875,1435.6918205,1427.3881055,1359.984493,1278.5978345,1156.615236,927.227671999994,812.000811999997,775.361950999995,686.245661499996
64.8,1286.686268,1244.7063755,1194.0229595,1164.221849,1193.7564205,1387.3867525,1752.4836735,1937.2977155,1972.62438449999,1993.4554325,2018.8996555,2021.964854,2020.222099,2046.60946,2068.6809395,2070.946521,2032.7801865,1983.6960045,1960.353339,1958.6823445,2010.6164435,2014.993834,1951.9163545,1781.2493825,1751.591793,1765.51333,1800.23516049999,1799.92761549999,1651.27061399999,1318.24038499999,1064.36198749999,868.281546999995
72.4,846.835408999998,864.703773499998,856.676848999996,840.182185499996,844.590330499999,925.966737499998,1149.7364795,1448.598459,1607.209667,1729.42804999999,1798.18486049999,1785.22696449999,1809.225726,1814.207955,1842.1637955,1870.181145,1847.8431265,1814.2387095,1886.317006,1940.4756805,1929.660348,1916.681949,1900.38206399999,1891.8015585,1873.605146,1931.7208995,1976.08939149999,2013.74315099999,1888.29554549999,1629.71170949999,1435.36377249999,1155.26203799999
80.0,607.503889999997,599.866522499997,597.313898999995,607.145087499997,661.006468500001,719.5220305,795.126842999997,985.979018499999,1224.398154,1369.272352,1456.779156,1562.09281549999,1682.8349825,1772.2895715,1816.15574,1845.5467905,1806.027258,1777.671609,1813.408338,1816.2275005,1870.037624,1836.1974225,1751.3150025,1764.980252,1810.332888,1870.6424625,1939.9015965,1974.29537899999,1934.08899599999,1765.18528199999,1552.94847749999,1292.24258099999
87.6,531.714550499997,559.7319,569.265794999997,580.839738499996,634.219298999999,704.934145999997,728.451087,814.99425,1024.514407,1174.862906,1235.982349,1351.3424785,1525.73074499999,1724.056264,1804.243497,1831.17418749999,1818.3598125,1836.125662,1811.358038,1760.633616,1748.2395525,1704.0350845,1653.894998,1680.138838,1756.758549,1861.3751065,1919.94192599999,1883.21080149999,1839.73418999999,1749.39797199999,1625.28306149999,1366.42243499999
95.2,217.239536499997,267.451383499999,330.569869,394.816019499999,445.109878499998,475.936138999999,485.490537,502.733559999999,589.697034499999,692.632345999999,807.049337499998,891.326918999999,1030.1219775,1119.791848,1281.519512,1506.437422,1656.3861125,1757.7939505,1790.0861755,1798.78969899999,1752.99624849999,1662.424246,1601.75586899999,1577.029251,1622.9867255,1628.98385299999,1673.331842,1743.2983295,1754.22642849999,1775.20099749999,1652.30601549999,1376.87896499999
102.9,150.943085999999,170.1031395,186.0544735,210.637570500001,253.704122000001,298.451919499997,336.044170000001,362.1752435,386.696831499997,414.775689999999,433.279647499998,454.695031000001,501.6571525,580.050373000001,696.302382999998,878.256256500001,996.620075499999,1116.3575955,1284.71798,1346.575531,1525.361691,1578.423455,1539.87781499999,1521.99919899999,1557.079832,1573.7180165,1604.1854745,1633.8328125,1597.7475325,1574.98920249999,1471.71559149999,1227.90416699999
110.5,124.637737000001,140.599322500001,144.597407499999,154.059542000002,170.451690499999,189.6630015,215.845332499999,258.901632500002,315.940978499997,369.033497,395.338845999999,415.903354999999,440.322428000001,468.339777500002,476.264187,484.250105500002,523.1647995,618.144947,744.832984000002,857.609735499996,991.935139999999,1265.00434549999,1449.29556099999,1511.03009399999,1519.04676699999,1524.9618825,1556.956814,1588.264895,1539.69328799999,1472.15640599999,1316.95894749999,1031.81347499999
118.1,0,122.19788,123.6638445,128.933115499999,140.865861499999,158.877746999999,159.595351999999,171.046277500001,200.324561500001,254.770278000003,296.247846999998,323.680861000001,339.652697999999,365.373711500001,377.685763000001,382.268183499998,393.073264500001,417.205295499997,476.151420499999,557.661097000001,671.965321999998,975.460979500002,1302.5453385,1461.27956449999,1455.14916749999,1463.31961299999,1511.6964415,1499.84570749999,1383.20414049999,1216.9863195,923.157826499992,41.1187665000006
